ObjectID,Title,Classification,Year,Epoch,Movement,Medium,ImageURL
12162.0,"Portfolio 1, Folder 28 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4e191da888de5548
12163.0,"Portfolio 1, Folder 29 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3ed278c3127c88a5
12164.0,"Portfolio 1, Folder 30 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fdb90e1d55aa04e6
12165.0,"Portfolio 1, Folder 31 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=98936385bc660561
12166.0,"Portfolio 1, Folder 32 from Formulation: Articulation Portfolio 1, Folder 32 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=29b80f321606a122
12167.0,"Portfolio 1, Folder 33 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ec82b3a083cb2768
12191.0,"Portfolio 2, Folder 1 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cf64a84b3d9e1ce2
12192.0,"Portfolio 2, Folder 2 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8ba3ff2d38f7023f
12193.0,"Portfolio 2, Folder 3 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=afb81adec744ce53
12194.0,"Portfolio 2, Folder 4 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=56e5c757de96ac8d
12195.0,"Portfolio 2, Folder 5 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2462bfa7495e5b14
12196.0,"Portfolio 2, Folder 6 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4279ea278326a23c
12197.0,"Portfolio 2, Folder 7 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cdb15745b7a763eb
12198.0,"Portfolio 2, Folder 8 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9085a55fe10c9ee2
12199.0,"Portfolio 2, Folder 9 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a6ea6a395f2ad4eb
12200.0,"Portfolio 2, Folder 10 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e888696ad29f36ca
12201.0,"Portfolio 2, Folder 11 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4de1bf1f312ddfed
12202.0,"Portfolio 2, Folder 12 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=edf0a1b4c99a83f2
12203.0,"Portfolio 2, Folder 13 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=38aa44e8bce2e8a5
12204.0,"Portfolio 2, Folder 14 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=46c8cc0ad023286d
12205.0,"Portfolio 2, Folder 15 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=55ecb34bd506894d
12206.0,"Portfolio 2, Folder 16 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7bb9e75f30d7263e
12207.0,"Portfolio 2, Folder 17 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bd33c8a593c90c17
12208.0,"Portfolio 2, Folder 18 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5593bba6783f5449
12209.0,"Portfolio 2, Folder 19 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d326d740baecfe35
12210.0,"Portfolio 2, Folder 20 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=acd0265fac5a3198
12211.0,"Portfolio 2, Folder 21 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4e7b055c84572fc8
12212.0,"Portfolio 2, Folder 22 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a499cf2ced2c15ab
12213.0,"Portfolio 2, Folder 23 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=79ee5dfb6bb3ddcb
12214.0,"Portfolio 2, Folder 24 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0aecc749702941d5
12215.0,"Portfolio 2, Folder 25 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f5229672da1937a1
12216.0,"Portfolio 2, Folder 26 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f97d1741f4069e8e
12217.0,"Portfolio 2, Folder 27 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQ1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=11475fc8d3341ba3
12218.0,"Portfolio 2, Folder 28 from Formulation: Articulation, Portfolio 2, Folder 28 \from\ Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDM5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4dbd121fa159c325
12219.0,"Portfolio 2, Folder 29 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b678e551930e37f5
12220.0,"Portfolio 2, Folder 30 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a3c6b25cc88dd605
12221.0,"Portfolio 2, Folder 31 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bf3d58029cd74986
12222.0,"Portfolio 2, Folder 32 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3325d82ca733479f
12223.0,"Portfolio 2, Folder 33 from Formulation: Articulation",Print,1972,"1960–1979 (Поп-арт, Минимализм, Концептуализм)","Поп-арт, Минимализм, Концептуализм",Screenprinted folder from a two-part portfolio of 66 screenprinted folders,https://www.moma.org/media/W1siZiIsIjYyMDQwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a11e45d911f1f038
12335.0,"Trial proof for ...The Accused Indicted Beneath A Forgotten Crucifix, rejected plate from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint over photogravure,https://www.moma.org/media/W1siZiIsIjIxOTg2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=480bcfe56befa289
12359.0,The Bell Ringer and Map of the Ocean (Le Sonneur et Carte de l'océan),Print,1950,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,"Two etchings, one inkless",https://www.moma.org/media/W1siZiIsIjE2MjcyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=781d04a84971a7f2
12360.0,"Trial proof for The Bay Of The Dead, rejected plate from Miserere",Print,1922,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Aquatint with roulette over photogravure,https://www.moma.org/media/W1siZiIsIjIxOTg3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=558c541332862d8f
12666.0,"Title page from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=63de3defb0820d2e
12668.0,"In the House of the Rich from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9fb848862af4f0be
12669.0,"Return Home (Return at Night) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=041d930f431b8abe
12670.0,"Tevia's Family from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fb24d15b47be3e2c
12671.0,"Morning (The Room) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cefa6e9f4f33536e
12672.0,"Tevia's Tavern (Golda and Zejtl Milking) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=06d3f15954859b0a
12673.0,"Portrait of Menachem-Mendl from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6ca9e5b102b2ad5b
12674.0,"At the Exchange from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6c401bb1520f69f2
12675.0,"The Broker (The Businessman) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c463651b41e48e65
12676.0,"A Family of Merchants from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e1e4cd91a806e1ad
12677.0,"Seller of Air (Lives by Money Matters: Air) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4a24dec9c83c4b70
12678.0,"Colophon from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=097449eb5f55d838
12679.0,"Portrait of Zejtl (Tevia's Daughter) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f3199ca4392f3a02
12680.0,"The Butcher Shop from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=92ec7e67475261e4
12681.0,"Portrait of Lejser-Wolf (The Butcher) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5660be41aea62cb3
12682.0,"Anatewka (The Village) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a314ca565669d4f1
12683.0,"Portrait of Motl (Motl Kamisol, The Tailor) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0457616fb0b0dfc4
12684.0,"The Wedding (Motl and Zejtl's Marriage) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bff32e29cd315931
12685.0,"The Tailor's House (in the Rain) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=be04bd805933cc41
12686.0,"The Tailor's Evening Meal from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c6eb40c6822277b1
12687.0,"The Tailor's Family (Motl, Zejtl, and the Children) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1ff9aefe276ba50f
12688.0,"Table of contents from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ce936b0db403ddff
12689.0,"Frontispiece (Tevia and Shalom Aleichem in Front of the Village) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=be218e5735094742
